Id,SalePrice
1461,104051.94792556146
1462,160324.51449141608
1463,186401.55252354353
1464,202374.26957824262
1465,211613.15057903275
1466,192781.01467982412
1467,173886.22221686444
1468,170146.96596539387
1469,190839.83483747148
1470,97700.49633687502
1471,200579.21778704922
1472,105491.89528500506
1473,107783.80646533656
1474,149054.46818261486
1475,115106.58726701191
1476,292939.6620718027
1477,247500.74777416105
1478,280773.1667055437
1479,281439.3077298333
1480,216601.26369057034
1481,300483.9676183482
1482,223358.43987988593
1483,193613.92594377176
1484,194895.94713649436
1485,180365.86697085478
1486,210496.1336349229
1487,255739.96445869398
1488,247843.40961258404
1489,204841.9693284055
1490,245960.77375300322
1491,230432.20326128628
1492,80901.30974424178
1493,165017.62959650872
1494,218364.77323187262
1495,289334.0146121962
1496,233155.54578985437
1497,189722.69606858914
1498,179284.1792333964
1499,175080.56130610767
1500,181214.68377349395
1501,199965.28460708738
1502,162834.03057496567
1503,195278.1229614869
1504,258269.60206805117
1505,244284.29866764895
1506,215741.38241948152
1507,260094.21834922378
1508,207409.8983163945
1509,158767.64996915727
1510,163736.050997703
1511,148332.3685286028
1512,215787.30254362145
1513,175353.41957643811
1514,155311.8117555173
1515,205536.15115135533
1516,166986.0033029355
1517,156013.714461508
1518,136367.3069492185
1519,260484.83452309237
1520,116161.1935444778
1521,122672.94248289519
1522,198632.75915719318
1523,98203.72565527078
1524,102007.43695786678
1525,110836.63952998379
1526,94352.70636374339
1527,101250.46397463721
1528,120596.43771115787
1529,132998.7766468156
1530,168935.85906215603
1531,147600.665840215
1532,94406.98345541528
1533,144823.5195071169
1534,108167.71670162851
1535,162215.51050102315
1536,114188.54471504329
1537,89712.47807014758
1538,173793.81646429817
1539,183356.6568780234
1540,139684.04497003544
1541,133783.79935616342
1542,140244.57525758195
1543,174120.53099904663
1544,57270.46350517133
1545,95096.63531735545
1546,127973.00818852885
1547,146021.4131753443
1548,108289.52581244608
1549,99550.88455595855
1550,139964.39881779667
1551,102266.83469835862
1552,163838.34127371162
1553,141016.51279205215
1554,129234.59372901884
1555,200837.61451627698
1556,123615.38429716296
