Id,SalePrice
1461,123083.31811280161
1462,215907.69122769847
1463,188487.28638722168
1464,224309.20723176052
1465,192366.57648154162
1466,177885.8727773687
1467,218944.1850627889
1468,162427.88748349185
1469,181284.2675632132
1470,118789.79905606838
1471,198812.91253398298
1472,90517.84198715894
1473,80378.23149445238
1474,156531.33392710926
1475,91632.69296126871
1476,341475.9437891434
1477,259393.9182600747
1478,294627.7027493468
1479,284272.0263114135
1480,526608.9706807196
1481,345951.492282102
1482,221229.01158580297
1483,202188.87647847
1484,170889.70029539362
1485,208308.3947992918
1486,203393.20159357588
1487,318763.56539773644
1488,245909.11253248734
1489,192121.2226484047
1490,220150.41248370183
1491,209477.13401716997
1492,102854.10471738511
1493,185442.1358011843
1494,281452.736142789
1495,304939.11887346866
1496,214035.9133733326
1497,175444.02925039508
1498,165905.2937216964
1499,155361.7895685693
1500,155184.36664336937
1501,176236.13202496132
1502,160877.64747777855
1503,322476.1147677982
1504,237127.16822007825
1505,231083.54004167282
1506,197287.60709590986
1507,255765.91375499338
1508,231778.12922947205
1509,157216.5997131998
1510,149554.82590546145
1511,150314.7790652055
1512,194866.88684004857
1513,177785.8284780075
1514,208405.96999242157
1515,221294.16231705973
1516,203054.3595056776
1517,223766.62832288208
1518,143671.5952263295
1519,241783.1915087792
1520,122514.3496373113
1521,126398.03338392507
1522,192891.7514813895
1523,78607.53977185597
1524,117754.10809463992
1525,123856.81167423897
1526,112091.51849794204
1527,127669.17419954448
1528,166102.5534103526
1529,147440.81067148372
1530,169149.03063330863
1531,110135.84689441451
1532,62156.99649938368
1533,155031.84097174075
1534,100430.94830942946
1535,194672.50322497883
1536,107929.71902257201
1537,98899.09249599247
1538,162352.22497455112
1539,261106.2567543352
1540,47603.82869215947
1541,170105.7497000296
1542,150617.25241238973
1543,173712.24703940068
1544,75673.3505771703
1545,92775.50726160196
1546,165999.40070670613
1547,114622.41412555083
1548,121625.20009205822
1549,145015.79871981096
1550,143840.46467470966
1551,142940.07094056974
1552,137515.3180116933
1553,169548.26346669413
1554,155059.94287688387
1555,187819.4073618485
1556,84832.41341456947
1557,68373.6548835703
1558,118667.72333046196
1559,26794.484214421595
1560,172832.99981568786
1561,127677.94553238318
1562,144620.58361577403
1563,122382.92158413879
1564,146169.85537153095
1565,144841.2782235588
1566,201116.0389263353
1567,88345.67454602453
1568,231042.7772153577
1569,169048.79083194505
1570,171580.1640083277
1571,134053.96200570517
1572,149509.14974577143
1573,240017.75790190036
1574,149973.73424038154
1575,203580.9006459536
1576,328003.05558578647
1577,207463.90795953356
1578,153483.21188286794
1579,162277.38638605928
1580,192741.8824221616
1581,182549.04862853905
1582,118907.66948521917
1583,316890.6306421674
1584,223523.39696827414
1585,153662.69110540694
1586,44764.79965522175
1587,110987.66339806157
1588,146869.06430286725
1589,137607.13267969718
1590,121253.11970137233
1591,64193.0573689851
1592,117008.60951230614
1593,122488.30686985234
1594,64984.52461347368
1595,120358.44326638788
1596,197728.9524341725
1597,210347.1770982922
1598,228284.31821995974
1599,155700.52137092614
1600,158229.06305084392
1601,15108.63712432771
1602,100695.53663076999
1603,113389.5154062881
1604,255785.6183561419
1605,252400.022628583
1606,225998.49447814628
1607,208712.8698800751
1608,231308.66770583
1609,187190.236213004
1610,155698.3231539967
1611,150907.6118724587
1612,171814.89407302268
1613,193682.1961364204
1614,112265.05525614045
1615,68232.55798826099
1616,42831.19681869639
1617,56917.69932273487
1618,122536.90307935263
1619,160335.3809743413
1620,201109.3383292027
1621,139647.19299096864
1622,131680.41333239988
1623,245760.7558961074
1624,246147.8608297118
1625,133973.7411274446
1626,190207.52648551992
1627,202088.16608074686
1628,290921.4340441441
1629,192353.8924859559
1630,306694.84744458576
1631,200133.41465211543
1632,226170.40063613545
1633,185144.00562560649
1634,166330.21265338894
1635,172597.1687342372
1636,172882.42818205553
1637,190493.0221733401
1638,230014.06745174323
1639,205601.8920025994
1640,268951.66812006565
1641,202239.11921982747
1642,219823.55528425108
1643,210425.6172849287
1644,218060.8358261695
1645,199115.21360356538
1646,185666.41630072557
1647,168672.83245711273
1648,118719.62517875279
1649,140016.4197141201
1650,125654.15385213395
1651,139848.96622928727
1652,81107.72677991561
1653,81565.46675354594
1654,132720.62264313982
1655,140114.6875650509
1656,130129.61840907752
1657,157987.98409338982
1658,133499.35709819972
1659,126661.59752858274
1660,235820.40601530342
1661,446829.6100673331
1662,378319.5087410394
1663,382197.1889393248
1664,493597.51628632867
1665,312910.7388748666
1666,345865.4351549135
1667,433514.54711254797
1668,334365.52338210307
1669,292934.6657842478
1670,332082.1406625345
1671,298517.013500733
1672,447070.4308602825
1673,295221.64593422576
1674,261989.34818439395
1675,222584.21730330173
1676,211793.2302258953
1677,240736.8902966398
1678,532976.2555870593
1679,397362.2599086085
1680,288944.6667674464
1681,241180.58168069672
1682,355641.21010929643
1683,204715.5462122055
1684,178161.89666164102
1685,186714.6904583882
1686,178763.92339827615
1687,202080.05319058127
1688,207294.68975359527
1689,212439.41787635474
1690,201221.63405949238
1691,191918.4416937107
1692,253914.11614666617
1693,186078.4795456458
1694,172146.7345238387
1695,179221.39513384015
1696,298391.15990158636
1697,187016.7382971521
1698,357101.5841758591
1699,262671.4353770913
1700,267099.86621516175
1701,294131.427786878
1702,262536.4601206635
1703,250398.75540191308
1704,290532.2086390757
1705,241453.7664895294
1706,455209.95114849345
1707,194336.3622020214
1708,204259.10015088727
1709,298215.7356417837
1710,223936.24410724532
1711,255369.20649787926
1712,236085.59492279726
1713,287695.3125344408
1714,212948.1808127089
1715,191505.17056676143
1716,191119.90982881424
1717,153775.98829038677
1718,168799.83375778573
1719,213554.01505009635
1720,250051.47268012713
1721,200999.53412698657
1722,167045.63955347487
1723,178122.2088381767
1724,215844.7408994023
1725,234579.7892412281
1726,159408.46007115193
1727,159609.3268496021
1728,172739.29055416794
1729,169642.6037429138
1730,153815.1465774179
1731,127463.5651862577
1732,165128.0474144231
1733,112608.15358978094
1734,131250.98746778606
1735,158290.97031289758
1736,131880.97940643545
1737,325063.11592131783
1738,296391.3540431311
1739,231945.91197464653
1740,217189.09884536467
1741,196623.95841936488
1742,165866.20948787534
1743,178962.68319390825
1744,376962.3003519627
1745,201125.5507044537
1746,225727.48663748679
1747,228051.62821033763
