Id,SalePrice
1461,149042.27337385083
1462,43589.27115337804
1463,186095.46875301065
1464,193460.13636305745
1465,190834.7149442633
1466,185760.95301611276
1467,186977.42423382174
1468,181661.64760435326
1469,186852.65227058358
1470,163846.7876848506
1471,198571.2433250806
1472,158343.17941787728
1473,154623.20173798336
1474,182857.97934803183
1475,169401.93768220258
1476,435796.66091490944
1477,249739.6360571257
1478,309267.07327019697
1479,291515.8056412589
1480,619900.9069290387
1481,331224.0051769669
1482,215107.52215220273
1483,191153.78722101764
1484,186944.92895786217
1485,190219.2190126727
1486,196829.17110341846
1487,311002.9640766146
1488,229575.00607351385
1489,195853.64519664293
1490,224680.33720217657
1491,198461.30206644337
1492,126527.29484754661
1493,185857.9184854458
1494,252248.63526196335
1495,270005.004513609
1496,227835.25954824308
1497,184487.77906312648
1498,177351.92032787626
1499,185261.36279728857
1500,183640.51295986513
1501,194686.15856254188
1502,181196.46733189703
1503,294466.0164375049
1504,216864.4607501786
1505,205295.28328147254
1506,187600.06765429964
1507,222113.8471888748
1508,186477.59675847008
1509,175073.09881084473
1510,178319.3051066992
1511,176076.31489538294
1512,188541.92620926324
1513,175227.0281770306
1514,189696.67062962154
1515,189517.13762454054
1516,184301.73907168218
1517,183646.90574974724
1518,150396.9687729978
1519,213450.06882556708
1520,162332.76741929888
1521,155603.29121026676
1522,187361.24704995277
1523,135672.87677172833
1524,109866.70985226225
1525,136040.51522701207
1526,151902.0314360516
1527,149400.64854158583
1528,170408.71659996876
1529,174586.55447489035
1530,193092.3942733361
1531,163496.211093358
1532,125784.51253966839
1533,165428.78013657802
1534,157911.1658506789
1535,181080.04399728257
1536,142953.08968865173
1537,146085.02143812488
1538,180889.48839743203
1539,192156.89482475506
1540,133971.5261919434
1541,175059.4126879918
1542,175243.09790580228
1543,179101.44196329458
1544,128634.1332737424
1545,138474.95821843063
1546,179572.9556707067
1547,168694.06100939593
1548,156916.28154841633
1549,175456.1392260519
1550,173497.33013186458
1551,140849.70268071204
1552,168572.61160535843
1553,160539.71380094005
1554,146925.83116131515
1555,185062.62351968023
1556,130983.95011117209
1557,133349.75072191824
1558,136978.9063126637
1559,127732.18714315908
1560,180009.01597145174
1561,177469.72045114235
1562,178337.81782806976
1563,167083.32759515467
1564,178891.62222285543
1565,175430.2871965141
1566,197245.6970100758
1567,116451.06378554081
1568,216241.92562531613
1569,172629.0353389895
1570,179906.8075971081
1571,160850.45548827318
1572,176529.09501989232
1573,234129.14201253915
1574,178648.68653155398
1575,238309.66929435314
1576,230443.2982583856
1577,219806.61366754686
1578,163175.33413107763
1579,175828.42845005068
1580,188336.61045842947
1581,176754.18456447465
1582,167161.48670852138
1583,277619.6167801466
1584,222528.59071789891
1585,187645.8890253734
1586,36123.79387526159
1587,144128.53045865792
1588,174507.3055849235
1589,150969.5538729998
1590,174415.9175118073
1591,128914.55742418744
1592,168310.51988960654
1593,163568.39413720323
1594,102214.72523329404
1595,172544.62956950706
1596,190386.56349235604
1597,191518.7233434978
1598,190991.02385137102
1599,187323.97798229696
1600,185925.21665491452
1601,42794.36540516859
1602,135884.7876275666
1603,98083.84091826898
1604,279509.6795020158
1605,217642.01724308642
1606,181928.2148511527
1607,163143.16553879707
1608,225606.4962845897
1609,190810.92751458567
1610,180228.4432954853
1611,180514.13259955248
1612,195072.6042320571
1613,185554.79980339602
1614,165704.96368595588
1615,130303.44419787823
1616,121623.8891279386
1617,127271.96191049827
1618,168862.33176895097
1619,173163.82430450272
1620,222680.73268119333
1621,180716.8873815441
1622,175031.50875691825
1623,226675.798119026
1624,212847.05482948455
1625,132554.65867950095
1626,186910.16887450026
1627,189132.67036711454
1628,258938.20700259204
1629,186898.9220303781
1630,324770.8472393686
1631,192511.97590534642
1632,204523.8067422227
1633,182950.083606205
1634,192731.63638527156
1635,188096.97869395526
1636,185501.94483399953
1637,196405.00858390756
1638,196236.3421902747
1639,186873.27188194706
1640,201285.5060043194
1641,187879.02482612178
1642,217689.04204661213
1643,207520.50797383575
1644,201776.92690745875
1645,217250.34867350943
1646,185093.4707732812
1647,179716.25016892116
1648,168989.28147793113
1649,180057.720856235
1650,164672.64615312841
1651,173277.89740832074
1652,157929.8260962931
1653,152225.12130763326
1654,183088.71310048577
1655,175634.6323513303
1656,183056.73649096364
1657,181754.09937959505
1658,183622.16003778184
1659,158488.88582456778
1660,181847.29199524698
1661,646799.2544120279
1662,417591.74328997015
1663,439736.09240237914
1664,785002.1080759215
1665,359618.2635326098
1666,358413.6218347262
1667,410944.2459015091
1668,385438.70380366687
1669,331639.0780772879
1670,344072.88214912044
1671,249455.54334725672
1672,452070.7266688427
1673,355742.56037716835
1674,251320.020166736
1675,210124.63658566764
1676,222864.28326329312
1677,233261.151035054
1678,593985.7843199384
1679,416552.92329526326
1680,348546.15700315114
1681,263824.9086393401
1682,314845.2238593494
1683,205345.60104877924
1684,188465.10245907636
1685,189178.4643712899
1686,192555.4701694036
1687,183279.72695159874
1688,204196.8950959007
1689,199196.8755970289
1690,200351.8319364342
1691,194258.125153901
1692,235084.26576187706
1693,181567.69716623472
1694,188021.47668644914
1695,180615.53745518668
1696,250805.95053865697
1697,178384.53628363984
1698,351304.89220023586
1699,291778.4409973431
1700,252230.79548559373
1701,251390.68077767227
1702,253634.0683709
1703,242545.23983128826
1704,276137.08288362145
1705,236223.9455003592
1706,474074.9537754541
1707,206444.42825631835
1708,199776.88509563133
1709,276955.30456414685
1710,221625.5649072911
1711,277696.08274858794
1712,248450.06122548648
1713,243410.75968325447
1714,194797.06098857138
1715,191923.17714806323
1716,191503.89215579958
1717,186189.10026536562
1718,175142.65943114398
1719,202611.41352557304
1720,210468.05353553614
1721,188043.07006367735
1722,174151.25861023713
1723,186513.33503347496
1724,211949.98715404727
1725,219087.39446205253
1726,190978.06071646983
1727,186229.5205484348
1728,187264.7010967327
1729,182522.58728435586
1730,168886.84493587672
1731,155926.22572780063
1732,164811.96117927218
1733,142650.74355559738
1734,169101.91373539442
1735,177190.89360497164
1736,147551.69311947015
1737,263986.72848384135
1738,214597.67426403094
1739,264755.0198901888
1740,236923.95316776418
1741,215276.9161712543
1742,186531.46919931774
1743,189644.45061153724
1744,282193.11692800827
1745,192180.81224666635
1746,190649.44183923668
1747,188971.71233388653
1748,205927.62093483194
1749,182869.39098328358
1750,171669.45892152912
1751,214512.39090360515
1752,151198.8789693088
1753,173294.34749846338
1754,192939.1591462284
1755,182351.85571247508
1756,195234.31074351395
1757,157397.14212011927
1758,179804.3968921788
1759,184139.51136435382
1760,185850.07533439208
1761,184289.62129080785
1762,182487.04603828833
1763,186156.3214997663
1764,153326.47836974767
1765,183816.62993299778
1766,191506.0358765293
1767,206382.17059851348
1768,171037.0243490867
1769,180658.95359330083
1770,180275.0361064041
1771,146084.39235262267
1772,166009.5724221839
1773,160228.30011822178
1774,169714.14469856303
1775,166249.67136301962
1776,144726.05790291427
1777,113999.91889129781
1778,168832.0958710201
1779,139247.73718010448
1780,182784.15017210165
1781,155418.27156323925
1782,128427.19520654151
1783,177955.06338951428
1784,132885.67607729245
1785,164774.3317151715
1786,-38583.97670228136
1787,184044.96886299393
1788,76781.19725398827
1789,144688.20659111274
1790,125506.41217396315
1791,220362.1709975077
1792,168220.7666346378
1793,168111.84098273978
1794,174717.33976475857
1795,164744.77691772944
1796,161354.93639438783
1797,171192.74605262827
1798,153523.27630166934
1799,115085.00753215258
1800,161826.9536078162
1801,164309.33215028932
1802,157192.95668194455
1803,175318.30153335934
1804,176599.2209424004
1805,170259.25925688382
1806,161890.60217165726
1807,189793.52407358485
1808,162158.80117924314
1809,163639.91465405232
1810,168103.49444635975
1811,87167.46228835934
1812,110167.2064497785
1813,155379.0608071163
1814,103569.04877746383
1815,-36268.95722846105
1816,113484.89817732059
1817,174515.87206816045
1818,177579.15041871276
1819,177378.50979251973
1820,125503.21471068426
1821,117306.91450522866
1822,180322.37566801306
1823,-7452.889222704369
1824,160952.14206716535
1825,176211.3047643938
1826,158036.7541955567
1827,147643.99628763093
1828,170125.27435185204
1829,173538.97459168482
1830,172475.45684984518
1831,160707.7199569775
1832,121957.984219484
1833,161943.40979842667
1834,161260.6188780623
1835,179738.46836560243
1836,133181.60247399006
1837,92326.50530444147
1838,134542.17396609575
1839,101268.05208007697
1840,175294.1841275783
1841,162247.58381394736
1842,163137.15904585188
1843,178813.9861450614
1844,177266.86962962543
1845,172217.79076188942
1846,181020.31285644346
1847,181994.197702948
1848,-86786.068938049
1849,91215.75146073605
1850,152997.23052765516
1851,176058.10814223788
1852,173933.70305061317
1853,178552.26672082036
1854,182311.15965841533
1855,180119.67484233048
1856,216931.24957130666
1857,160667.72552584737
1858,153296.21254262255
1859,151396.17351527524
1860,167253.54245797655
1861,151169.62198393894
1862,504833.36644695746
1863,506678.0010837036
1864,506660.6709239797
1865,459093.80152556405
1866,368645.9671952026
1867,219314.8386495106
1868,280497.5941319197
1869,208393.69182234278
1870,220671.21112344257
1871,276368.7331711888
1872,190953.5301665879
1873,199524.47810901815
1874,175650.67627462553
1875,189296.54443906108
1876,199267.69154799244
1877,202822.88545179117
1878,211410.42853524198
1879,170496.90636439522
1880,165098.75111847048
1881,227454.0868538415
1882,238700.96045934033
1883,189440.03435326237
1884,195798.17494512533
1885,237353.3614297296
1886,266551.3983204671
1887,211087.9234970381
1888,261896.2958689389
1889,185624.0070570113
1890,174449.8163854133
1891,181665.52784038713
1892,122763.10019687
1893,151471.0057114122
1894,128213.76054963665
1895,178324.97057912315
1896,167311.7959004735
